country,year,variable,cutpoint,y_r,n,survey,cc_rank,firstyr,lastyr,variable_cp,ccode,tcode,qcode,rcode,ktcode,tq,year_obs
Singapore,2004,just10,8,7,775,asiab2004,36,2002,2012,just10_gt8,68,40,12,21,3591,4,4
Singapore,2004,just10,9,2,775,asiab2004,36,2002,2012,just10_gt9,68,40,12,22,3591,4,4
Singapore,2006,just10,1,504,1004,asiab2006,36,2002,2012,just10_gt1,68,42,12,14,3593,4,4
Singapore,2006,just10,2,410,1004,asiab2006,36,2002,2012,just10_gt2,68,42,12,15,3593,4,4
Singapore,2006,just10,3,337,1004,asiab2006,36,2002,2012,just10_gt3,68,42,12,16,3593,4,4
Singapore,2006,just10,4,273,1004,asiab2006,36,2002,2012,just10_gt4,68,42,12,17,3593,4,4
Singapore,2006,just10,5,109,1004,asiab2006,36,2002,2012,just10_gt5,68,42,12,18,3593,4,4
Singapore,2006,just10,6,60,1004,asiab2006,36,2002,2012,just10_gt6,68,42,12,19,3593,4,4
Singapore,2006,just10,7,32,1004,asiab2006,36,2002,2012,just10_gt7,68,42,12,20,3593,4,4
Singapore,2006,just10,8,19,1004,asiab2006,36,2002,2012,just10_gt8,68,42,12,21,3593,4,4
Singapore,2006,just10,9,15,1004,asiab2006,36,2002,2012,just10_gt9,68,42,12,22,3593,4,4
Singapore,2012,just10,1,1480,1969,wvs_combo,36,2002,2012,just10_gt1,68,48,12,14,3599,4,4
Singapore,2012,just10,2,1280,1969,wvs_combo,36,2002,2012,just10_gt2,68,48,12,15,3599,4,4
Singapore,2012,just10,3,1044,1969,wvs_combo,36,2002,2012,just10_gt3,68,48,12,16,3599,4,4
Singapore,2012,just10,4,833,1969,wvs_combo,36,2002,2012,just10_gt4,68,48,12,17,3599,4,4
Singapore,2012,just10,5,369,1969,wvs_combo,36,2002,2012,just10_gt5,68,48,12,18,3599,4,4
Singapore,2012,just10,6,225,1969,wvs_combo,36,2002,2012,just10_gt6,68,48,12,19,3599,4,4
Singapore,2012,just10,7,114,1969,wvs_combo,36,2002,2012,just10_gt7,68,48,12,20,3599,4,4
Singapore,2012,just10,8,43,1969,wvs_combo,36,2002,2012,just10_gt8,68,48,12,21,3599,4,4
Singapore,2012,just10,9,28,1969,wvs_combo,36,2002,2012,just10_gt9,68,48,12,22,3599,4,4
Armenia,1997,just10,1,1424,1841,wvs_combo,34,1997,2015,just10_gt1,69,33,12,14,3637,7,4
Armenia,1997,just10,2,1274,1841,wvs_combo,34,1997,2015,just10_gt2,69,33,12,15,3637,7,4
Armenia,1997,just10,3,1119,1841,wvs_combo,34,1997,2015,just10_gt3,69,33,12,16,3637,7,4
Armenia,1997,just10,4,1012,1841,wvs_combo,34,1997,2015,just10_gt4,69,33,12,17,3637,7,4
Armenia,1997,just10,5,560,1841,wvs_combo,34,1997,2015,just10_gt5,69,33,12,18,3637,7,4
Armenia,1997,just10,6,425,1841,wvs_combo,34,1997,2015,just10_gt6,69,33,12,19,3637,7,4
Armenia,1997,just10,7,321,1841,wvs_combo,34,1997,2015,just10_gt7,69,33,12,20,3637,7,4
Armenia,1997,just10,8,207,1841,wvs_combo,34,1997,2015,just10_gt8,69,33,12,21,3637,7,4
Armenia,1997,just10,9,136,1841,wvs_combo,34,1997,2015,just10_gt9,69,33,12,22,3637,7,4
Armenia,2008,just10,1,780,1462,evs_combo,34,1997,2015,just10_gt1,69,44,12,14,3648,7,4
Armenia,2008,just10,2,672,1462,evs_combo,34,1997,2015,just10_gt2,69,44,12,15,3648,7,4
Armenia,2008,just10,3,527,1462,evs_combo,34,1997,2015,just10_gt3,69,44,12,16,3648,7,4
Armenia,2008,just10,4,392,1462,evs_combo,34,1997,2015,just10_gt4,69,44,12,17,3648,7,4
Armenia,2008,just10,5,179,1462,evs_combo,34,1997,2015,just10_gt5,69,44,12,18,3648,7,4
Armenia,2008,just10,6,109,1462,evs_combo,34,1997,2015,just10_gt6,69,44,12,19,3648,7,4
Armenia,2008,just10,7,62,1462,evs_combo,34,1997,2015,just10_gt7,69,44,12,20,3648,7,4
Armenia,2008,just10,8,37,1462,evs_combo,34,1997,2015,just10_gt8,69,44,12,21,3648,7,4
Armenia,2008,just10,9,20,1462,evs_combo,34,1997,2015,just10_gt9,69,44,12,22,3648,7,4
Armenia,2008,a_single2,1,648,1381,evs_combo,34,1997,2015,a_single2_gt1,69,44,13,23,3648,7,4
Armenia,2008,a_nomore2,1,724,1395,evs_combo,34,1997,2015,a_nomore2_gt1,69,44,14,24,3648,7,4
Armenia,2011,just10,1,402,1035,wvs_combo,34,1997,2015,just10_gt1,69,47,12,14,3651,7,4
Armenia,2011,just10,2,341,1035,wvs_combo,34,1997,2015,just10_gt2,69,47,12,15,3651,7,4
Armenia,2011,just10,3,257,1035,wvs_combo,34,1997,2015,just10_gt3,69,47,12,16,3651,7,4
Armenia,2011,just10,4,209,1035,wvs_combo,34,1997,2015,just10_gt4,69,47,12,17,3651,7,4
Armenia,2011,just10,5,66,1035,wvs_combo,34,1997,2015,just10_gt5,69,47,12,18,3651,7,4
Armenia,2011,just10,6,39,1035,wvs_combo,34,1997,2015,just10_gt6,69,47,12,19,3651,7,4
Armenia,2011,just10,7,27,1035,wvs_combo,34,1997,2015,just10_gt7,69,47,12,20,3651,7,4
Armenia,2011,just10,8,14,1035,wvs_combo,34,1997,2015,just10_gt8,69,47,12,21,3651,7,4
Armenia,2011,just10,9,9,1035,wvs_combo,34,1997,2015,just10_gt9,69,47,12,22,3651,7,4
Armenia,2015,l_ncca4,1,417,581,pewrel2015_ee,34,1997,2015,l_ncca4_gt1,69,51,7,7,3655,7,4
Armenia,2015,l_ncca4,2,345,581,pewrel2015_ee,34,1997,2015,l_ncca4_gt2,69,51,7,8,3655,7,4
Armenia,2015,l_ncca4,3,156,581,pewrel2015_ee,34,1997,2015,l_ncca4_gt3,69,51,7,9,3655,7,4
Armenia,2015,moral3,1,78,469,pewrel2015_ee,34,1997,2015,moral3_gt1,69,51,22,46,3655,7,4
Armenia,2015,moral3,2,46,469,pewrel2015_ee,34,1997,2015,moral3_gt2,69,51,22,47,3655,7,4
Bosnia & Herzegovina,1998,just10,1,568,789,wvs_combo,34,1998,2015,just10_gt1,70,34,12,14,3691,7,4
Bosnia & Herzegovina,1998,just10,2,492,789,wvs_combo,34,1998,2015,just10_gt2,70,34,12,15,3691,7,4
Bosnia & Herzegovina,1998,just10,3,409,789,wvs_combo,34,1998,2015,just10_gt3,70,34,12,16,3691,7,4
Bosnia & Herzegovina,1998,just10,4,358,789,wvs_combo,34,1998,2015,just10_gt4,70,34,12,17,3691,7,4
Bosnia & Herzegovina,1998,just10,5,226,789,wvs_combo,34,1998,2015,just10_gt5,70,34,12,18,3691,7,4
Bosnia & Herzegovina,1998,just10,6,180,789,wvs_combo,34,1998,2015,just10_gt6,70,34,12,19,3691,7,4
Bosnia & Herzegovina,1998,just10,7,131,789,wvs_combo,34,1998,2015,just10_gt7,70,34,12,20,3691,7,4
Bosnia & Herzegovina,1998,just10,8,76,789,wvs_combo,34,1998,2015,just10_gt8,70,34,12,21,3691,7,4
Bosnia & Herzegovina,1998,just10,9,45,789,wvs_combo,34,1998,2015,just10_gt9,70,34,12,22,3691,7,4
Bosnia & Herzegovina,2001,just10,1,775,1191,wvs_combo,34,1998,2015,just10_gt1,70,37,12,14,3694,7,4
Bosnia & Herzegovina,2001,just10,2,720,1191,wvs_combo,34,1998,2015,just10_gt2,70,37,12,15,3694,7,4
Bosnia & Herzegovina,2001,just10,3,611,1191,wvs_combo,34,1998,2015,just10_gt3,70,37,12,16,3694,7,4
Bosnia & Herzegovina,2001,just10,4,536,1191,wvs_combo,34,1998,2015,just10_gt4,70,37,12,17,3694,7,4
Bosnia & Herzegovina,2001,just10,5,251,1191,wvs_combo,34,1998,2015,just10_gt5,70,37,12,18,3694,7,4
Bosnia & Herzegovina,2001,just10,6,179,1191,wvs_combo,34,1998,2015,just10_gt6,70,37,12,19,3694,7,4
Bosnia & Herzegovina,2001,just10,7,126,1191,wvs_combo,34,1998,2015,just10_gt7,70,37,12,20,3694,7,4
Bosnia & Herzegovina,2001,just10,8,83,1191,wvs_combo,34,1998,2015,just10_gt8,70,37,12,21,3694,7,4
Bosnia & Herzegovina,2001,just10,9,60,1191,wvs_combo,34,1998,2015,just10_gt9,70,37,12,22,3694,7,4
Bosnia & Herzegovina,2008,just10,1,661,1471,evs_combo,34,1998,2015,just10_gt1,70,44,12,14,3701,7,4
Bosnia & Herzegovina,2008,just10,2,594,1471,evs_combo,34,1998,2015,just10_gt2,70,44,12,15,3701,7,4
Bosnia & Herzegovina,2008,just10,3,522,1471,evs_combo,34,1998,2015,just10_gt3,70,44,12,16,3701,7,4
Bosnia & Herzegovina,2008,just10,4,446,1471,evs_combo,34,1998,2015,just10_gt4,70,44,12,17,3701,7,4
Bosnia & Herzegovina,2008,just10,5,245,1471,evs_combo,34,1998,2015,just10_gt5,70,44,12,18,3701,7,4
Bosnia & Herzegovina,2008,just10,6,174,1471,evs_combo,34,1998,2015,just10_gt6,70,44,12,19,3701,7,4
Bosnia & Herzegovina,2008,just10,7,118,1471,evs_combo,34,1998,2015,just10_gt7,70,44,12,20,3701,7,4
Bosnia & Herzegovina,2008,just10,8,82,1471,evs_combo,34,1998,2015,just10_gt8,70,44,12,21,3701,7,4
Bosnia & Herzegovina,2008,just10,9,64,1471,evs_combo,34,1998,2015,just10_gt9,70,44,12,22,3701,7,4
Bosnia & Herzegovina,2008,a_single2,1,602,1380,evs_combo,34,1998,2015,a_single2_gt1,70,44,13,23,3701,7,4
Bosnia & Herzegovina,2008,a_nomore2,1,607,1393,evs_combo,34,1998,2015,a_nomore2_gt1,70,44,14,24,3701,7,4
Bosnia & Herzegovina,2015,l_ncca4,1,664,864,pewrel2015_ee,34,1998,2015,l_ncca4_gt1,70,51,7,7,3708,7,4
Bosnia & Herzegovina,2015,l_ncca4,2,435,864,pewrel2015_ee,34,1998,2015,l_ncca4_gt2,70,51,7,8,3708,7,4
Bosnia & Herzegovina,2015,l_ncca4,3,155,864,pewrel2015_ee,34,1998,2015,l_ncca4_gt3,70,51,7,9,3708,7,4
Bosnia & Herzegovina,2015,moral3,1,297,762,pewrel2015_ee,34,1998,2015,moral3_gt1,70,51,22,46,3708,7,4
Bosnia & Herzegovina,2015,moral3,2,101,762,pewrel2015_ee,34,1998,2015,moral3_gt2,70,51,22,47,3708,7,4
Serbia,1996,just10,1,1029,1224,wvs_combo,34,1996,2015,just10_gt1,71,32,12,14,3742,7,4
Serbia,1996,just10,2,977,1224,wvs_combo,34,1996,2015,just10_gt2,71,32,12,15,3742,7,4
Serbia,1996,just10,3,902,1224,wvs_combo,34,1996,2015,just10_gt3,71,32,12,16,3742,7,4
Serbia,1996,just10,4,824,1224,wvs_combo,34,1996,2015,just10_gt4,71,32,12,17,3742,7,4
Serbia,1996,just10,5,522,1224,wvs_combo,34,1996,2015,just10_gt5,71,32,12,18,3742,7,4
Serbia,1996,just10,6,375,1224,wvs_combo,34,1996,2015,just10_gt6,71,32,12,19,3742,7,4
Serbia,1996,just10,7,243,1224,wvs_combo,34,1996,2015,just10_gt7,71,32,12,20,3742,7,4
Serbia,1996,just10,8,124,1224,wvs_combo,34,1996,2015,just10_gt8,71,32,12,21,3742,7,4
Serbia,1996,just10,9,79,1224,wvs_combo,34,1996,2015,just10_gt9,71,32,12,22,3742,7,4
Serbia,2001,just10,1,889,1114,wvs_combo,34,1996,2015,just10_gt1,71,37,12,14,3747,7,4
Serbia,2001,just10,2,831,1114,wvs_combo,34,1996,2015,just10_gt2,71,37,12,15,3747,7,4
Serbia,2001,just10,3,734,1114,wvs_combo,34,1996,2015,just10_gt3,71,37,12,16,3747,7,4
Serbia,2001,just10,4,672,1114,wvs_combo,34,1996,2015,just10_gt4,71,37,12,17,3747,7,4
Serbia,2001,just10,5,382,1114,wvs_combo,34,1996,2015,just10_gt5,71,37,12,18,3747,7,4
Serbia,2001,just10,6,305,1114,wvs_combo,34,1996,2015,just10_gt6,71,37,12,19,3747,7,4
Serbia,2001,just10,7,218,1114,wvs_combo,34,1996,2015,just10_gt7,71,37,12,20,3747,7,4
Serbia,2001,just10,8,107,1114,wvs_combo,34,1996,2015,just10_gt8,71,37,12,21,3747,7,4
Serbia,2001,just10,9,69,1114,wvs_combo,34,1996,2015,just10_gt9,71,37,12,22,3747,7,4
Serbia,2008,just10,1,924,1454,evs_combo,34,1996,2015,just10_gt1,71,44,12,14,3754,7,4
Serbia,2008,just10,2,842,1454,evs_combo,34,1996,2015,just10_gt2,71,44,12,15,3754,7,4
Serbia,2008,just10,3,745,1454,evs_combo,34,1996,2015,just10_gt3,71,44,12,16,3754,7,4
Serbia,2008,just10,4,675,1454,evs_combo,34,1996,2015,just10_gt4,71,44,12,17,3754,7,4
Serbia,2008,just10,5,376,1454,evs_combo,34,1996,2015,just10_gt5,71,44,12,18,3754,7,4
Serbia,2008,just10,6,270,1454,evs_combo,34,1996,2015,just10_gt6,71,44,12,19,3754,7,4
Serbia,2008,just10,7,187,1454,evs_combo,34,1996,2015,just10_gt7,71,44,12,20,3754,7,4
Serbia,2008,just10,8,124,1454,evs_combo,34,1996,2015,just10_gt8,71,44,12,21,3754,7,4
Serbia,2008,just10,9,88,1454,evs_combo,34,1996,2015,just10_gt9,71,44,12,22,3754,7,4
Serbia,2008,a_single2,1,770,1348,evs_combo,34,1996,2015,a_single2_gt1,71,44,13,23,3754,7,4
Serbia,2008,a_nomore2,1,914,1393,evs_combo,34,1996,2015,a_nomore2_gt1,71,44,14,24,3754,7,4
Serbia,2015,l_ncca4,1,723,846,pewrel2015_ee,34,1996,2015,l_ncca4_gt1,71,51,7,7,3761,7,4
Serbia,2015,l_ncca4,2,569,846,pewrel2015_ee,34,1996,2015,l_ncca4_gt2,71,51,7,8,3761,7,4
Serbia,2015,l_ncca4,3,268,846,pewrel2015_ee,34,1996,2015,l_ncca4_gt3,71,51,7,9,3761,7,4
Serbia,2015,moral3,1,446,772,pewrel2015_ee,34,1996,2015,moral3_gt1,71,51,22,46,3761,7,4
Serbia,2015,moral3,2,173,772,pewrel2015_ee,34,1996,2015,moral3_gt2,71,51,22,47,3761,7,4
Greece,1992,free5,1,869,945,eb38,33,1992,2015,free5_gt1,72,28,27,57,3791,10,5
Greece,1992,free5,2,815,945,eb38,33,1992,2015,free5_gt2,72,28,27,58,3791,10,5
Greece,1992,free5,3,735,945,eb38,33,1992,2015,free5_gt3,72,28,27,59,3791,10,5
Greece,1992,free5,4,584,945,eb38,33,1992,2015,free5_gt4,72,28,27,60,3791,10,5
Greece,1999,just10,1,881,1080,evs_combo,33,1992,2015,just10_gt1,72,35,12,14,3798,10,5
Greece,1999,just10,2,799,1080,evs_combo,33,1992,2015,just10_gt2,72,35,12,15,3798,10,5
Greece,1999,just10,3,719,1080,evs_combo,33,1992,2015,just10_gt3,72,35,12,16,3798,10,5
Greece,1999,just10,4,646,1080,evs_combo,33,1992,2015,just10_gt4,72,35,12,17,3798,10,5
Greece,1999,just10,5,450,1080,evs_combo,33,1992,2015,just10_gt5,72,35,12,18,3798,10,5
Greece,1999,just10,6,364,1080,evs_combo,33,1992,2015,just10_gt6,72,35,12,19,3798,10,5
Greece,1999,just10,7,255,1080,evs_combo,33,1992,2015,just10_gt7,72,35,12,20,3798,10,5
Greece,1999,just10,8,133,1080,evs_combo,33,1992,2015,just10_gt8,72,35,12,21,3798,10,5
Greece,1999,just10,9,73,1080,evs_combo,33,1992,2015,just10_gt9,72,35,12,22,3798,10,5
Greece,1999,a_single2,1,689,1018,evs_combo,33,1992,2015,a_single2_gt1,72,35,13,23,3798,10,5
Greece,1999,a_nomore2,1,573,1041,evs_combo,33,1992,2015,a_nomore2_gt1,72,35,14,24,3798,10,5
Greece,2008,just10,1,976,1466,evs_combo,33,1992,2015,just10_gt1,72,44,12,14,3807,10,5
Greece,2008,just10,2,895,1466,evs_combo,33,1992,2015,just10_gt2,72,44,12,15,3807,10,5
Greece,2008,just10,3,801,1466,evs_combo,33,1992,2015,just10_gt3,72,44,12,16,3807,10,5
Greece,2008,just10,4,728,1466,evs_combo,33,1992,2015,just10_gt4,72,44,12,17,3807,10,5
Greece,2008,just10,5,473,1466,evs_combo,33,1992,2015,just10_gt5,72,44,12,18,3807,10,5
Greece,2008,just10,6,365,1466,evs_combo,33,1992,2015,just10_gt6,72,44,12,19,3807,10,5
Greece,2008,just10,7,224,1466,evs_combo,33,1992,2015,just10_gt7,72,44,12,20,3807,10,5
Greece,2008,just10,8,111,1466,evs_combo,33,1992,2015,just10_gt8,72,44,12,21,3807,10,5
Greece,2008,just10,9,63,1466,evs_combo,33,1992,2015,just10_gt9,72,44,12,22,3807,10,5
Greece,2008,a_single2,1,603,1417,evs_combo,33,1992,2015,a_single2_gt1,72,44,13,23,3807,10,5
Greece,2008,a_nomore2,1,556,1431,evs_combo,33,1992,2015,a_nomore2_gt1,72,44,14,24,3807,10,5
Greece,2013,moral3,1,272,812,pew2013,33,1992,2015,moral3_gt1,72,49,22,46,3812,10,5
Greece,2013,moral3,2,159,812,pew2013,33,1992,2015,moral3_gt2,72,49,22,47,3812,10,5
Greece,2015,l_ncca4,1,941,1098,pewrel2015_ee,33,1992,2015,l_ncca4_gt1,72,51,7,7,3814,10,5
Greece,2015,l_ncca4,2,516,1098,pewrel2015_ee,33,1992,2015,l_ncca4_gt2,72,51,7,8,3814,10,5
Greece,2015,l_ncca4,3,172,1098,pewrel2015_ee,33,1992,2015,l_ncca4_gt3,72,51,7,9,3814,10,5
Greece,2015,moral3,1,335,917,pewrel2015_ee,33,1992,2015,moral3_gt1,72,51,22,46,3814,10,5
Greece,2015,moral3,2,136,917,pewrel2015_ee,33,1992,2015,moral3_gt2,72,51,22,47,3814,10,5
Taiwan,1994,just10,1,411,765,wvs_combo,33,1994,2012,just10_gt1,73,30,12,14,3846,5,4
Taiwan,1994,just10,2,321,765,wvs_combo,33,1994,2012,just10_gt2,73,30,12,15,3846,5,4
Taiwan,1994,just10,3,260,765,wvs_combo,33,1994,2012,just10_gt3,73,30,12,16,3846,5,4
Taiwan,1994,just10,4,220,765,wvs_combo,33,1994,2012,just10_gt4,73,30,12,17,3846,5,4
Taiwan,1994,just10,5,110,765,wvs_combo,33,1994,2012,just10_gt5,73,30,12,18,3846,5,4
Taiwan,1994,just10,6,66,765,wvs_combo,33,1994,2012,just10_gt6,73,30,12,19,3846,5,4
Taiwan,1994,just10,7,43,765,wvs_combo,33,1994,2012,just10_gt7,73,30,12,20,3846,5,4
Taiwan,1994,just10,8,25,765,wvs_combo,33,1994,2012,just10_gt8,73,30,12,21,3846,5,4
Taiwan,1994,just10,9,19,765,wvs_combo,33,1994,2012,just10_gt9,73,30,12,22,3846,5,4
Taiwan,2006,just10,1,1515,2208,asiab2006,33,1994,2012,just10_gt1,73,42,12,14,3858,5,4
Taiwan,2006,just10,2,1304,2208,asiab2006,33,1994,2012,just10_gt2,73,42,12,15,3858,5,4
Taiwan,2006,just10,3,1039,2208,asiab2006,33,1994,2012,just10_gt3,73,42,12,16,3858,5,4
Taiwan,2006,just10,4,858,2208,asiab2006,33,1994,2012,just10_gt4,73,42,12,17,3858,5,4
Taiwan,2006,just10,5,419,2208,asiab2006,33,1994,2012,just10_gt5,73,42,12,18,3858,5,4
Taiwan,2006,just10,6,207,2208,asiab2006,33,1994,2012,just10_gt6,73,42,12,19,3858,5,4
Taiwan,2006,just10,7,117,2208,asiab2006,33,1994,2012,just10_gt7,73,42,12,20,3858,5,4
Taiwan,2006,just10,8,54,2208,asiab2006,33,1994,2012,just10_gt8,73,42,12,21,3858,5,4
Taiwan,2006,just10,9,32,2208,asiab2006,33,1994,2012,just10_gt9,73,42,12,22,3858,5,4
Taiwan,2009,a_defect4,1,1661,1817,issp2008,33,1994,2012,a_defect4_gt1,73,45,16,27,3861,5,4
Taiwan,2009,a_defect4,2,1559,1817,issp2008,33,1994,2012,a_defect4_gt2,73,45,16,28,3861,5,4
Taiwan,2009,a_defect4,3,1183,1817,issp2008,33,1994,2012,a_defect4_gt3,73,45,16,29,3861,5,4
Taiwan,2009,a_poor4,1,1178,1835,issp2008,33,1994,2012,a_poor4_gt1,73,45,17,30,3861,5,4
Taiwan,2009,a_poor4,2,826,1835,issp2008,33,1994,2012,a_poor4_gt2,73,45,17,31,3861,5,4
Taiwan,2009,a_poor4,3,431,1835,issp2008,33,1994,2012,a_poor4_gt3,73,45,17,32,3861,5,4
Taiwan,2012,just10,1,821,1165,wvs_combo,33,1994,2012,just10_gt1,73,48,12,14,3864,5,4
Taiwan,2012,just10,2,697,1165,wvs_combo,33,1994,2012,just10_gt2,73,48,12,15,3864,5,4
Taiwan,2012,just10,3,545,1165,wvs_combo,33,1994,2012,just10_gt3,73,48,12,16,3864,5,4
Taiwan,2012,just10,4,463,1165,wvs_combo,33,1994,2012,just10_gt4,73,48,12,17,3864,5,4
Taiwan,2012,just10,5,193,1165,wvs_combo,33,1994,2012,just10_gt5,73,48,12,18,3864,5,4
Taiwan,2012,just10,6,120,1165,wvs_combo,33,1994,2012,just10_gt6,73,48,12,19,3864,5,4
Taiwan,2012,just10,7,70,1165,wvs_combo,33,1994,2012,just10_gt7,73,48,12,20,3864,5,4
Taiwan,2012,just10,8,35,1165,wvs_combo,33,1994,2012,just10_gt8,73,48,12,21,3864,5,4
Taiwan,2012,just10,9,23,1165,wvs_combo,33,1994,2012,just10_gt9,73,48,12,22,3864,5,4
Albania,1998,just10,1,913,959,wvs_combo,29,1998,2008,just10_gt1,74,34,12,14,3903,5,3
Albania,1998,just10,2,888,959,wvs_combo,29,1998,2008,just10_gt2,74,34,12,15,3903,5,3
Albania,1998,just10,3,841,959,wvs_combo,29,1998,2008,just10_gt3,74,34,12,16,3903,5,3
Albania,1998,just10,4,721,959,wvs_combo,29,1998,2008,just10_gt4,74,34,12,17,3903,5,3
Albania,1998,just10,5,548,959,wvs_combo,29,1998,2008,just10_gt5,74,34,12,18,3903,5,3
Albania,1998,just10,6,336,959,wvs_combo,29,1998,2008,just10_gt6,74,34,12,19,3903,5,3
Albania,1998,just10,7,192,959,wvs_combo,29,1998,2008,just10_gt7,74,34,12,20,3903,5,3
Albania,1998,just10,8,70,959,wvs_combo,29,1998,2008,just10_gt8,74,34,12,21,3903,5,3
Albania,1998,just10,9,38,959,wvs_combo,29,1998,2008,just10_gt9,74,34,12,22,3903,5,3
Albania,2002,just10,1,715,970,wvs_combo,29,1998,2008,just10_gt1,74,38,12,14,3907,5,3
Albania,2002,just10,2,651,970,wvs_combo,29,1998,2008,just10_gt2,74,38,12,15,3907,5,3
Albania,2002,just10,3,529,970,wvs_combo,29,1998,2008,just10_gt3,74,38,12,16,3907,5,3
Albania,2002,just10,4,406,970,wvs_combo,29,1998,2008,just10_gt4,74,38,12,17,3907,5,3
Albania,2002,just10,5,244,970,wvs_combo,29,1998,2008,just10_gt5,74,38,12,18,3907,5,3
Albania,2002,just10,6,130,970,wvs_combo,29,1998,2008,just10_gt6,74,38,12,19,3907,5,3
Albania,2002,just10,7,63,970,wvs_combo,29,1998,2008,just10_gt7,74,38,12,20,3907,5,3
Albania,2002,just10,8,34,970,wvs_combo,29,1998,2008,just10_gt8,74,38,12,21,3907,5,3
Albania,2002,just10,9,19,970,wvs_combo,29,1998,2008,just10_gt9,74,38,12,22,3907,5,3
Albania,2008,just10,1,773,1471,evs_combo,29,1998,2008,just10_gt1,74,44,12,14,3913,5,3
Albania,2008,just10,2,696,1471,evs_combo,29,1998,2008,just10_gt2,74,44,12,15,3913,5,3
Albania,2008,just10,3,587,1471,evs_combo,29,1998,2008,just10_gt3,74,44,12,16,3913,5,3
Albania,2008,just10,4,465,1471,evs_combo,29,1998,2008,just10_gt4,74,44,12,17,3913,5,3
Albania,2008,just10,5,282,1471,evs_combo,29,1998,2008,just10_gt5,74,44,12,18,3913,5,3
Albania,2008,just10,6,193,1471,evs_combo,29,1998,2008,just10_gt6,74,44,12,19,3913,5,3
Albania,2008,just10,7,115,1471,evs_combo,29,1998,2008,just10_gt7,74,44,12,20,3913,5,3
Albania,2008,just10,8,68,1471,evs_combo,29,1998,2008,just10_gt8,74,44,12,21,3913,5,3
Albania,2008,just10,9,37,1471,evs_combo,29,1998,2008,just10_gt9,74,44,12,22,3913,5,3
Albania,2008,a_single2,1,595,1376,evs_combo,29,1998,2008,a_single2_gt1,74,44,13,23,3913,5,3
Albania,2008,a_nomore2,1,455,1417,evs_combo,29,1998,2008,a_nomore2_gt1,74,44,14,24,3913,5,3
Cyprus,2006,just10,1,637,1045,wvs_combo,29,2006,2011,just10_gt1,75,42,12,14,3964,5,3
Cyprus,2006,just10,2,563,1045,wvs_combo,29,2006,2011,just10_gt2,75,42,12,15,3964,5,3
Cyprus,2006,just10,3,481,1045,wvs_combo,29,2006,2011,just10_gt3,75,42,12,16,3964,5,3
Cyprus,2006,just10,4,407,1045,wvs_combo,29,2006,2011,just10_gt4,75,42,12,17,3964,5,3
Cyprus,2006,just10,5,310,1045,wvs_combo,29,2006,2011,just10_gt5,75,42,12,18,3964,5,3
Cyprus,2006,just10,6,223,1045,wvs_combo,29,2006,2011,just10_gt6,75,42,12,19,3964,5,3
Cyprus,2006,just10,7,177,1045,wvs_combo,29,2006,2011,just10_gt7,75,42,12,20,3964,5,3
Cyprus,2006,just10,8,125,1045,wvs_combo,29,2006,2011,just10_gt8,75,42,12,21,3964,5,3
Cyprus,2006,just10,9,76,1045,wvs_combo,29,2006,2011,just10_gt9,75,42,12,22,3964,5,3
Cyprus,2008,just10,1,352,980,evs_combo,29,2006,2011,just10_gt1,75,44,12,14,3966,5,3
Cyprus,2008,just10,2,303,980,evs_combo,29,2006,2011,just10_gt2,75,44,12,15,3966,5,3
Cyprus,2008,just10,3,236,980,evs_combo,29,2006,2011,just10_gt3,75,44,12,16,3966,5,3
Cyprus,2008,just10,4,194,980,evs_combo,29,2006,2011,just10_gt4,75,44,12,17,3966,5,3
Cyprus,2008,just10,5,86,980,evs_combo,29,2006,2011,just10_gt5,75,44,12,18,3966,5,3
Cyprus,2008,just10,6,41,980,evs_combo,29,2006,2011,just10_gt6,75,44,12,19,3966,5,3
Cyprus,2008,just10,7,25,980,evs_combo,29,2006,2011,just10_gt7,75,44,12,20,3966,5,3
Cyprus,2008,just10,8,9,980,evs_combo,29,2006,2011,just10_gt8,75,44,12,21,3966,5,3
Cyprus,2008,just10,9,7,980,evs_combo,29,2006,2011,just10_gt9,75,44,12,22,3966,5,3
Cyprus,2008,a_single2,1,149,877,evs_combo,29,2006,2011,a_single2_gt1,75,44,13,23,3966,5,3
Cyprus,2008,a_nomore2,1,115,919,evs_combo,29,2006,2011,a_nomore2_gt1,75,44,14,24,3966,5,3
Cyprus,2011,just10,1,555,981,wvs_combo,29,2006,2011,just10_gt1,75,47,12,14,3969,5,3
Cyprus,2011,just10,2,495,981,wvs_combo,29,2006,2011,just10_gt2,75,47,12,15,3969,5,3
Cyprus,2011,just10,3,433,981,wvs_combo,29,2006,2011,just10_gt3,75,47,12,16,3969,5,3
Cyprus,2011,just10,4,384,981,wvs_combo,29,2006,2011,just10_gt4,75,47,12,17,3969,5,3
Cyprus,2011,just10,5,231,981,wvs_combo,29,2006,2011,just10_gt5,75,47,12,18,3969,5,3
Cyprus,2011,just10,6,182,981,wvs_combo,29,2006,2011,just10_gt6,75,47,12,19,3969,5,3
Cyprus,2011,just10,7,125,981,wvs_combo,29,2006,2011,just10_gt7,75,47,12,20,3969,5,3
Cyprus,2011,just10,8,72,981,wvs_combo,29,2006,2011,just10_gt8,75,47,12,21,3969,5,3
Cyprus,2011,just10,9,51,981,wvs_combo,29,2006,2011,just10_gt9,75,47,12,22,3969,5,3
